date,time,id,itime,euid,epid,dsteuid,dstepid,logver,type,subtype,level,action,policyid,sessionid,srcip,dstip,srcport,dstport,trandisp,duration,proto,sentbyte,rcvdbyte,sentpkt,rcvdpkt,logid,service,app,appcat,srcintfrole,dstintfrole,dstserver,eventtime,dstmac,masterdstmac,srcintf,dstintf,tz,devid,vd,dtime,itime_t,devname
2023-11-10,13:38:05,7299740697047861571,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8506226,172.16.15.2,172.16.0.5,5324,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603685414079320,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603325,FGT_50E
2023-11-10,13:35:00,7299739936838650111,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8500276,172.16.15.2,172.16.0.5,5265,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603502164071800,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603148,FGT_50E
2023-11-10,13:34:45,7299739842349369584,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8499887,172.16.15.2,172.16.0.5,5264,514,noop,2,6,26518,394350,375,372,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603485724069720,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603126,FGT_50E
2023-11-10,13:34:44,7299739833759433735,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8499844,172.16.15.2,172.16.0.5,5263,514,noop,2,6,23210,336926,322,319,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603484564069640,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603124,FGT_50E
2023-11-10,13:34:42,7299739833759433731,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8499835,172.16.15.2,172.16.0.5,5262,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603484054076080,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603124,FGT_50E
2023-11-10,13:34:42,7299739833759433730,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8499830,172.16.15.2,172.16.0.5,5261,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603483814189760,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603124,FGT_50E
2023-11-10,13:34:42,7299739833759433728,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8499829,172.16.15.2,172.16.0.5,5260,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603483674079120,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603124,FGT_50E
2023-11-10,13:34:42,7299739833759433725,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8499827,172.16.15.2,172.16.0.5,5259,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603483564075480,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603124,FGT_50E
2023-11-10,13:34:42,7299739833759433724,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8499826,172.16.15.2,172.16.0.5,5258,514,noop,2,6,4198,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603483434077600,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603124,FGT_50E
2023-11-10,13:34:30,7299739795104728785,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8499725,172.16.15.2,172.16.0.5,5257,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603471904075720,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603115,FGT_50E
2023-11-10,13:34:00,7299739653370808038,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8498919,172.16.15.2,172.16.0.5,5252,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603441704076680,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603082,FGT_50E
2023-11-10,13:33:51,7299739614716101094,2023-11-1,102,102,102,102,602071190,traffic,local,notice,client-rst,0,8497936,172.16.15.2,172.16.0.5,5251,514,noop,6,6,26434,391377,374,,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603432304144200,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603073,FGT_50E
2023-11-10,13:33:45,7299739588946297454,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8497892,172.16.15.2,172.16.0.5,5250,514,noop,2,6,22798,329929,315,312,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603427154075840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603067,FGT_50E
2023-11-10,13:33:45,7299739584651331663,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8497778,172.16.15.2,172.16.0.5,5249,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603426654071400,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603066,FGT_50E
2023-11-10,13:33:45,7299739584651331662,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8497730,172.16.15.2,172.16.0.5,5248,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603426414269040,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603066,FGT_50E
2023-11-10,13:33:45,7299739584651331661,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8497711,172.16.15.2,172.16.0.5,5247,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603426264082840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603066,FGT_50E
2023-11-10,13:33:45,7299739584651331656,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8497674,172.16.15.2,172.16.0.5,5246,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603426154072920,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603066,FGT_50E
2023-11-10,13:33:45,7299739584651331655,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8497577,172.16.15.2,172.16.0.5,5245,514,noop,2,6,4198,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603426014072480,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603066,FGT_50E
2023-11-10,13:33:29,7299739528816755727,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8496393,172.16.15.2,172.16.0.5,5244,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603411424074960,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603053,FGT_50E
2023-11-10,13:32:59,7299739421442573324,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8495723,172.16.15.2,172.16.0.5,5243,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603380374069360,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699603028,FGT_50E
2023-11-10,13:32:29,7299739288298587404,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8495368,172.16.15.2,172.16.0.5,5242,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603349914077520,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602997,FGT_50E
2023-11-10,13:32:00,7299739142269700893,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8493610,172.16.15.2,172.16.0.5,5241,514,noop,2,6,25898,383479,365,362,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603322154072080,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602963,FGT_50E
2023-11-10,13:32:00,7299739142269700882,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8493530,172.16.15.2,172.16.0.5,5240,514,noop,2,6,22426,322233,309,306,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603321034075800,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602963,FGT_50E
2023-11-10,13:31:59,7299739142269700865,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8493520,172.16.15.2,172.16.0.5,5239,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603320504071600,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602963,FGT_50E
2023-11-10,13:31:59,7299739142269700862,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8493519,172.16.15.2,172.16.0.5,5238,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603320294216200,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602963,FGT_50E
2023-11-10,13:31:59,7299739142269700861,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8493518,172.16.15.2,172.16.0.5,5237,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603320164084600,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602963,FGT_50E
2023-11-10,13:31:59,7299739142269700860,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8493517,172.16.15.2,172.16.0.5,5236,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603320034076040,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602963,FGT_50E
2023-11-10,13:31:59,7299739125089830276,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8493515,172.16.15.2,172.16.0.5,5235,514,noop,2,6,4198,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603319904189360,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602959,FGT_50E
2023-11-10,13:31:59,7299739125089830274,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8493513,172.16.15.2,172.16.0.5,5234,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603319694074480,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602959,FGT_50E
2023-11-10,13:31:28,7299739004830745557,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8493006,172.16.15.2,172.16.0.5,5233,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603289404068400,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602931,FGT_50E
2023-11-10,13:31:14,7299738936111269834,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8492481,172.16.15.2,172.16.0.5,5232,514,noop,2,6,24782,363299,347,344,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603274414073280,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602915,FGT_50E
2023-11-10,13:31:12,7299738936111269800,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8492469,172.16.15.2,172.16.0.5,5231,514,noop,2,6,14366,182471,179,176,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603273344075800,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602915,FGT_50E
2023-11-10,13:31:12,7299738936111269792,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8492468,172.16.15.2,172.16.0.5,5230,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603273044076840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602915,FGT_50E
2023-11-10,13:31:12,7299738936111269778,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8492467,172.16.15.2,172.16.0.5,5229,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603272904072920,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602915,FGT_50E
2023-11-10,13:31:12,7299738923226368128,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8492461,172.16.15.2,172.16.0.5,5228,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603272774223320,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602912,FGT_50E
2023-11-10,13:31:12,7299738923226368034,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8492457,172.16.15.2,172.16.0.5,5227,514,noop,2,6,4198,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603272634075800,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602912,FGT_50E
2023-11-10,13:31:10,7299738923226367992,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8492359,172.16.15.2,172.16.0.5,5226,514,noop,2,6,24782,363299,347,344,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603270414074880,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602912,FGT_50E
2023-11-10,13:31:09,7299738923226367971,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8492354,172.16.15.2,172.16.0.5,5225,514,noop,2,6,21186,301199,289,286,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603269904073000,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602912,FGT_50E
2023-11-10,13:31:08,7299738923226367967,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8492334,172.16.15.2,172.16.0.5,5224,514,noop,2,6,19626,301159,250,285,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603269414072240,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602912,FGT_50E
2023-11-10,13:31:08,7299738923226367956,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8492333,172.16.15.2,172.16.0.5,5223,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603269154070480,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602912,FGT_50E
2023-11-10,13:31:08,7299738923226367954,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8492326,172.16.15.2,172.16.0.5,5222,514,noop,2,6,4198,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603269024071320,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602912,FGT_50E
2023-11-10,13:31:00,7299738875981726951,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8491670,172.16.15.2,172.16.0.5,5221,514,noop,2,6,24782,364031,347,344,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603261774270320,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602901,FGT_50E
2023-11-10,13:31:00,7299738871686759464,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8491594,172.16.15.2,172.16.0.5,5220,514,noop,2,6,21186,301199,289,286,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603260634071600,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602900,FGT_50E
2023-11-10,13:30:59,7299738867391793623,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8491483,172.16.15.2,172.16.0.5,5219,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603260144076760,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602899,FGT_50E
2023-11-10,13:30:59,7299738867391793615,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8491465,172.16.15.2,172.16.0.5,5218,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603259924091200,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602899,FGT_50E
2023-11-10,13:30:59,7299738867391793614,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8491460,172.16.15.2,172.16.0.5,5217,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603259794196800,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602899,FGT_50E
2023-11-10,13:30:59,7299738867391793612,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8491449,172.16.15.2,172.16.0.5,5216,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603259694084400,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602899,FGT_50E
2023-11-10,13:30:59,7299738867391793611,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8491435,172.16.15.2,172.16.0.5,5215,514,noop,2,6,4198,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603259554119400,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602899,FGT_50E
2023-11-10,13:30:58,7299738867391793582,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8491295,172.16.15.2,172.16.0.5,5214,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603258574085920,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602899,FGT_50E
2023-11-10,13:30:53,7299738845916954997,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8490796,172.16.15.2,172.16.0.5,5213,514,noop,2,6,24782,363379,347,346,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603253614076320,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602894,FGT_50E
2023-11-10,13:30:52,7299738837327023710,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8490673,172.16.15.2,172.16.0.5,5212,514,noop,2,6,21102,300385,288,285,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603252834075320,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602892,FGT_50E
2023-11-10,13:30:52,7299738837327023626,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8490515,172.16.15.2,172.16.0.5,5211,514,noop,2,6,15978,211162,205,202,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603252194085040,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602892,FGT_50E
2023-11-10,13:30:50,7299738833032054947,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8490511,172.16.15.2,172.16.0.5,5210,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603251934070680,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602891,FGT_50E
2023-11-10,13:30:50,7299738833032054938,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8490503,172.16.15.2,172.16.0.5,5209,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603251774084520,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602891,FGT_50E
2023-11-10,13:30:50,7299738833032054918,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8490502,172.16.15.2,172.16.0.5,5208,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603251634175760,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602891,FGT_50E
2023-11-10,13:30:50,7299738833032054914,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8490489,172.16.15.2,172.16.0.5,5207,514,noop,2,6,4198,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603251514080480,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602891,FGT_50E
2023-11-10,13:30:27,7299738760017609826,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8489575,172.16.15.2,172.16.0.5,5206,514,noop,2,6,4001,6482,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603228374074360,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602874,FGT_50E
2023-11-10,13:29:55,7299738626873623598,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8488802,172.16.15.2,172.16.0.5,5205,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603197464077400,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602843,FGT_50E
2023-11-10,13:29:25,7299738506614540662,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8488153,172.16.15.2,172.16.0.5,5204,514,noop,2,6,24286,354738,339,336,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603167284073560,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602815,FGT_50E
2023-11-10,13:29:25,7299738467959834090,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8488140,172.16.15.2,172.16.0.5,5203,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603166684076840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602806,FGT_50E
2023-11-10,13:29:25,7299738467959834081,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8488126,172.16.15.2,172.16.0.5,5202,514,noop,2,6,18882,288952,238,261,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603166444071440,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602806,FGT_50E
2023-11-10,13:29:25,7299738467959834076,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8488124,172.16.15.2,172.16.0.5,5201,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603166144084480,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602806,FGT_50E
2023-11-10,13:29:25,7299738463664867980,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8488123,172.16.15.2,172.16.0.5,5200,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603165994072440,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602805,FGT_50E
2023-11-10,13:29:25,7299738463664867976,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8488122,172.16.15.2,172.16.0.5,5199,514,noop,2,6,4198,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603165894076880,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602805,FGT_50E
2023-11-10,13:29:25,7299738463664867974,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8488121,172.16.15.2,172.16.0.5,5198,514,noop,2,6,4198,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603165784071280,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602805,FGT_50E
2023-11-10,13:29:23,7299738459369899355,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8488095,172.16.15.2,172.16.0.5,5197,514,noop,2,6,28775,436943,410,414,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603164204073440,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602804,FGT_50E
2023-11-10,13:29:23,7299738459369899351,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8488094,172.16.15.2,172.16.0.5,5196,514,noop,2,6,4175,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699603163624091440,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699602804,FGT_50E
